,case_id,IPclass,stat_flags_mean,stat_msg_size_mean,stat_flowDuration_tot,trace_is_fit_TR,trace_fitness_TR,missing_tokens_TR,consumed_tokens_TR,remaining_tokens_TR,produced_tokens_TR,cost_AL,visited_states_AL,queued_states_AL,traversed_arcs_AL,lp_solved_AL,fitness_AL,label
12814,217.107.146.21_63427_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12815,217.107.146.21_63428_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12816,217.107.146.21_63429_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12817,217.107.146.21_63430_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12818,217.107.146.21_63431_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12819,217.107.146.21_63432_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12820,217.107.146.21_63433_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12821,217.107.146.21_63434_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12822,217.107.146.21_63435_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12823,217.107.146.21_63436_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12824,217.107.146.21_63437_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12825,217.107.146.21_63438_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12826,217.107.146.21_63439_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12827,217.107.146.21_63440_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12828,217.107.146.21_63441_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12829,217.107.146.21_63442_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12830,217.107.146.21_63443_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12831,217.107.146.21_63444_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12832,217.107.146.21_63445_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12833,217.107.146.21_63446_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12834,217.107.146.21_63447_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12835,217.107.146.21_63448_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12836,217.107.146.21_63449_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12837,217.107.146.21_63450_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12838,217.107.146.21_63451_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12839,217.107.146.21_63452_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12840,217.107.146.21_63453_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12841,217.107.146.21_63454_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12842,217.107.146.21_63455_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12843,217.107.146.21_63456_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12844,217.107.146.21_63457_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12845,217.107.146.21_63458_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12846,217.107.146.21_63459_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12847,217.107.146.21_63460_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12848,217.107.146.21_63461_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12849,217.107.146.21_63462_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12850,217.107.146.21_63463_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12851,217.107.146.21_63464_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12852,217.107.146.21_63465_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12853,217.107.146.21_63466_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12854,217.107.146.21_63467_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12855,217.107.146.21_63468_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12856,217.107.146.21_63469_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12857,217.107.146.21_63470_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12858,217.107.146.21_63471_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12859,217.107.146.21_63472_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12860,217.107.146.21_63473_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12861,217.107.146.21_63474_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12862,217.107.146.21_63475_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12863,217.107.146.21_63476_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12864,217.107.146.21_63477_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12865,217.107.146.21_63478_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12866,217.107.146.21_63479_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12867,217.107.146.21_63480_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12868,217.107.146.21_63481_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12869,217.107.146.21_63482_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12870,217.107.146.21_63483_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12871,217.107.146.21_63484_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12872,217.107.146.21_63485_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12873,217.107.146.21_63486_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12874,217.107.146.21_63487_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12875,217.107.146.21_63488_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12876,217.107.146.21_63489_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12877,217.107.146.21_63490_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12878,217.107.146.21_63491_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12879,217.107.146.21_63492_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12880,217.107.146.21_63493_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12881,217.107.146.21_63494_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12882,217.107.146.21_63495_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12883,217.107.146.21_63496_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12884,217.107.146.21_63497_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12885,217.107.146.21_63498_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12886,217.107.146.21_63499_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12887,217.107.146.21_63500_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12888,217.107.146.21_63501_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12889,217.107.146.21_63502_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12890,217.107.146.21_63503_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12891,217.107.146.21_63504_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12892,217.107.146.21_63505_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12893,217.107.146.21_63506_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12894,217.107.146.21_63507_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12895,217.107.146.21_63508_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12896,217.107.146.21_63509_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12897,217.107.146.21_63510_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12898,217.107.146.21_63511_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12899,217.107.146.21_63512_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12900,217.107.146.21_63513_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12901,217.107.146.21_63514_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12902,217.107.146.21_63515_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12903,217.107.146.21_63516_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12904,217.107.146.21_63517_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12905,217.107.146.21_63518_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12906,217.107.146.21_63519_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12907,217.107.146.21_63520_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12908,217.107.146.21_63521_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12909,217.107.146.21_63522_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12910,217.107.146.21_63523_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12911,217.107.146.21_63524_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12912,217.107.146.21_63525_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12913,217.107.146.21_63526_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12914,217.107.146.21_63527_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12915,217.107.146.21_63528_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12916,217.107.146.21_63529_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12917,217.107.146.21_63530_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12918,217.107.146.21_63531_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12919,217.107.146.21_63532_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12920,217.107.146.21_63533_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12921,217.107.146.21_63534_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12922,217.107.146.21_63535_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12923,217.107.146.21_63536_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12924,217.107.146.21_63537_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12925,217.107.146.21_63538_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12926,217.107.146.21_63539_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12927,217.107.146.21_63540_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12928,217.107.146.21_63541_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12929,217.107.146.21_63542_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12930,217.107.146.21_63543_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12931,217.107.146.21_63544_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12932,217.107.146.21_63545_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12933,217.107.146.21_63546_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12934,217.107.146.21_63547_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12935,217.107.146.21_63548_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12936,217.107.146.21_63549_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12937,217.107.146.21_63550_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12938,217.107.146.21_63551_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12939,217.107.146.21_63552_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12940,217.107.146.21_63553_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12941,217.107.146.21_63554_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12942,217.107.146.21_63555_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12943,217.107.146.21_63556_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12944,217.107.146.21_63557_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12945,217.107.146.21_63558_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12946,217.107.146.21_63559_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12947,217.107.146.21_63560_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12948,217.107.146.21_63561_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12949,217.107.146.21_63562_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12950,217.107.146.21_63563_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12951,217.107.146.21_63564_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12952,217.107.146.21_63565_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12953,217.107.146.21_63566_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12954,217.107.146.21_63567_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12955,217.107.146.21_63568_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12956,217.107.146.21_63569_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12957,217.107.146.21_63570_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12958,217.107.146.21_63571_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12959,217.107.146.21_63572_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12960,217.107.146.21_63573_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12961,217.107.146.21_63574_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12962,217.107.146.21_63575_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12963,217.107.146.21_63576_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12964,217.107.146.21_63577_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12965,217.107.146.21_63578_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12966,217.107.146.21_63579_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12967,217.107.146.21_63580_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12968,217.107.146.21_63581_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12969,217.107.146.21_63582_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12970,217.107.146.21_63583_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12971,217.107.146.21_63584_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12972,217.107.146.21_63585_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12973,217.107.146.21_63586_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12974,217.107.146.21_63587_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12975,217.107.146.21_63588_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12976,217.107.146.21_63589_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12977,217.107.146.21_63590_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12978,217.107.146.21_63591_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12979,217.107.146.21_63592_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12980,217.107.146.21_63593_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12981,217.107.146.21_63594_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12982,217.107.146.21_63595_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12983,217.107.146.21_63596_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12984,217.107.146.21_63597_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12985,217.107.146.21_63598_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12986,217.107.146.21_63599_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12987,217.107.146.21_63600_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12988,217.107.146.21_63601_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12989,217.107.146.21_63602_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12990,217.107.146.21_63603_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12991,217.107.146.21_63604_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12992,217.107.146.21_63605_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12993,217.107.146.21_63606_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12994,217.107.146.21_63607_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12995,217.107.146.21_63608_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12996,217.107.146.21_63609_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12997,217.107.146.21_63610_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12998,217.107.146.21_63611_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
12999,217.107.146.21_63612_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13000,217.107.146.21_63613_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13001,217.107.146.21_63614_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13002,217.107.146.21_63615_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13003,217.107.146.21_63616_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13004,217.107.146.21_63617_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13005,217.107.146.21_63618_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13006,217.107.146.21_63619_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13007,217.107.146.21_63620_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13008,217.107.146.21_63621_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13009,217.107.146.21_63622_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
13010,217.107.146.21_63623_192.168.1.17_4840,C,0.0,32.0,0.0,0,0.0,1,1,1,1,60003,9,10,13,1,0.0,3
